,intensity,mfcc_mean,mfcc_max,sc_mean,sc_std,sc_min,sc_max,sc_kur,sc_skew,stft_mean,stft_std,stft_min,stft_kur,kur,skew,emotion_positivity,length,zero_crossings_rate,vocal_channel,emotion,emotional_intensity,statement,repetition,actor,sex,channels,frame_width
773,0.3005952951939709,1.0638791149896099,0.5451307124094262,-0.8992693659979687,0.08885475080910704,0.8629072929670198,-0.1760065384084295,0.5682319874560855,1.4095751460381571,0.08788344221232196,0.058684033630130965,0.598636947564035,-0.8330417240602136,-0.44225682855180826,-0.5676508111759949,1.5893607992414307,1.8603303459551253,-0.4697709755247932,song,happy,strong,1,1st,,M,1,2
775,-0.5757764604455926,0.13072054894603627,0.7539706120212887,1.2656003637512574,0.6509110644958572,-1.0864538516615585,0.16873663221010737,-0.6048949831272253,-1.0056404462404465,1.414410461533834,-1.2005210696776876,-0.47041362832390726,0.746318547323824,-0.1770452385237163,0.12790874992313042,1.5893607992414307,-1.0952053585796335,0.45626587659921763,speech,surprised,normal,0,2nd,7.0,M,1,2
776,-0.35141416919515356,0.8323613951249965,-0.18828097084301032,0.9086261041125847,0.025822418896521766,1.2173544098006066,-0.28918823939106225,-0.6743775404331899,-1.1312677580494073,1.734976851294997,-1.2789712645295732,0.059979742173946145,0.9681812985095491,0.6250754487274419,-1.3207987858975028,-0.8432938073378378,-1.0400398165832263,-0.4434934633778384,speech,angry,normal,1,2nd,11.0,M,1,2
777,-0.8799022954390974,-0.3385088267700791,0.32172363770763024,1.4889522991887267,0.27446313501836855,1.0065266329010483,-0.18637928185689318,-0.8053983026704752,-1.532533843747208,1.073840219977173,-1.7329972128304174,-0.3904695930028481,1.0505711786856635,1.6187825843424908,-0.7172220718197755,-0.8432938073378378,-1.598381968910494,-0.11598145701914438,speech,fearful,normal,1,1st,5.0,M,1,2
778,-1.4909037024964749,-0.6487082067117836,1.3667524684707684,1.9479376546673186,2.1188345774997224,-1.0864538516615585,0.5154984908051522,-1.130532951410576,-1.1368410423700317,2.037918769282224,-2.524877506894824,-0.47041362832390726,1.6272917768969672,1.2784518797247133,1.783778033068352,0.37303349595179647,-0.8160342824159993,-1.8468069032986385,speech,calm,normal,1,2nd,1.0,M,2,4
779,-0.5591956313107768,0.2163995566338099,2.235273450528677,0.6246362043340151,0.1104399621422032,0.38208627861656796,-0.659197582467512,-0.7466813125232876,-1.1933720097653266,1.3256738111523263,-2.0785723785236514,3.632290637101086,1.1413352907615255,2.095271803763476,-0.9959162942956239,0.37303349595179647,-1.2072081256632468,-0.046695366339810446,speech,neutral,normal,1,1st,15.0,M,1,2
782,-1.0052037017691704,0.3694739050809551,0.7815086121450879,0.479140409605027,0.09969510532244741,0.5925973468152879,3.8077926983365167,0.09586626990750537,-0.5519655924313556,1.0582793799644785,-2.183840337156114,0.6452291398658491,0.9303361800323974,1.519106400099211,-1.831309596725623,0.37303349595179647,-0.8728715075032066,0.0698595861638024,speech,calm,normal,1,2nd,,M,1,2
783,-1.223547575217205,-0.6855277275319683,1.4433072625570722,2.5670611169160087,1.830885858412223,-1.0864538516615585,2.7409816294717437,-0.8467619097586752,-1.8484256383534028,1.9052118109912959,-2.139058235227357,-0.47041362832390726,1.8709641614520942,0.5784391683483247,2.093694469747367,0.37303349595179647,-1.3192108927468607,-0.870055581666633,speech,neutral,normal,1,1st,1.0,M,1,2
785,-0.6952902762157064,0.9090932576843015,1.8096276721938496,-0.055446129799068995,-0.4292097619559025,0.7226586092513564,-0.903570088705517,-0.8178332288618901,-1.185078734627989,1.801876225984159,-1.4454840771494342,3.96415324782701,0.8065342406559652,1.2394507341249286,-0.6764417107907752,0.37303349595179647,-0.4265321222595519,-0.9963608311851114,speech,neutral,normal,1,1st,17.0,M,1,2
787,-0.6271866286785378,-0.2858293238642516,0.8431181077426362,-0.2309329211307809,0.8504725016983641,-1.0864538516615585,0.3209791176183473,-0.15018891463879308,-0.0009094293831793756,0.07168068574407019,-0.012829161657668803,-0.47041362832390726,-0.2632028329385473,0.920237511912546,-0.21583022059086102,0.37303349595179647,-1.0952053585796335,-0.444495283663968,speech,neutral,normal,1,1st,,M,1,2
788,-0.5633158336998184,0.8407118098565514,1.5088857075229305,0.2585914390812198,-0.850584604628491,0.614632221481952,-0.4579180968673388,-0.3780089705736362,-1.7357279142417883,2.0732508299853443,-1.5802039913547286,2.0403806206221313,1.435322991289292,0.4525294348143319,-1.0032922872495802,0.37303349595179647,-0.9280370494996132,-0.952977908948768,speech,calm,normal,1,2nd,,M,1,2
789,1.2386051643516836,2.0327206792717187,0.2653263212088041,-2.182840466718163,-2.031008279152713,-0.7595617534935386,-2.6015453945935434,1.1312247335321766,1.276007376349381,0.5267938792808036,0.1823623044244748,0.28576565856868763,-0.8470067891553524,-0.12182009239541534,-0.44019365037363706,-0.8432938073378378,1.8603303459551253,-1.0652442121596517,song,sad,strong,1,1st,17.0,M,1,2
790,0.15950163340114717,0.16885749446293685,0.8495781325237389,-0.5054304475615696,-0.21141234201003203,-1.0864538516615585,0.170396924546538,0.14666109539835143,0.36076233288970383,-0.3131161214236913,-0.47850302558998103,-0.47041362832390726,0.26663960740201464,-0.390643088949129,0.8438842067814485,1.5893607992414307,0.29897833914773564,-0.404108287945631,song,happy,strong,1,1st,7.0,M,1,2
791,-0.038192650296433456,0.2557104604860339,-0.8707194658232682,0.19483032038955989,-1.8321661481876543,1.7749236284634375,-1.5108299218939456,0.3075255841877202,-0.3093027596777951,0.6994329360535807,-0.7461799944558382,-0.34579040989079474,0.3269350816492296,0.002636638806407459,-1.7357206086268724,1.5893607992414307,-1.8758813619833277,0.2901591373220996,speech,surprised,normal,0,2nd,11.0,M,1,2
792,-0.9376696900145868,-0.38205086745240485,1.2265856249575482,1.9573497724771836,0.7473532524923859,0.6888937793516984,0.18722212511030245,-0.6679712070239082,-1.8902073845059273,1.2469621074550075,-0.959782614160268,0.4874861234214879,-0.3613109173330428,0.6592910103425379,0.44537718068396026,-0.8432938073378378,-1.598381968910494,-0.45066974791227765,speech,fearful,normal,1,1st,,M,1,2
793,1.3328693664787292,1.825840168649443,-0.7931964758113946,-0.3712323562074051,-0.35821403151265596,0.8763474815537732,-0.15886651266173377,0.6185209496878845,1.4911203089985865,0.5457065457990751,0.270172484071491,0.19081430996988832,-0.8359570914607732,0.44510535904941956,0.5245144794028784,-0.8432938073378378,-0.2025265880923249,-0.44607942870102024,speech,angry,normal,1,2nd,,M,1,2
794,-0.8687283906425565,-0.14160841907829036,0.1848060397181672,-0.5916237152011239,-1.3050985101837864,1.3130544788731644,-0.3435924789403037,0.37441936551129296,0.2636423393527629,1.093575819029636,0.625623029056823,0.1525815861420652,-0.9269602034369328,-0.4140404242865283,-0.5739191387729383,-0.8432938073378378,-1.0952053585796335,-1.4125488021265646,speech,fearful,normal,1,1st,7.0,M,1,2
795,-0.08377599009966445,0.2989799150817151,0.6901558453703842,1.594423167596883,1.029121640374456,0.9448287634319954,0.18964479948519386,-0.9337915020948868,-1.345687321672553,1.4984387552783156,-0.6658680684618492,0.3565360415244128,0.6629327652043873,-0.18749204981862605,0.1290564308243732,-0.8432938073378378,-0.9280370494996132,-0.09593960566152569,,angry,normal,1,2nd,13.0,M,1,2
797,-0.025881256202429984,0.45424033221056415,0.7913921346367901,-0.48850746285524355,0.42393109603174084,-1.0864538516615585,0.1780592759607412,0.35927763259972667,1.0904219500203685,-0.11201258919080295,0.4235362157005564,-0.47041362832390726,-0.9209606378923246,-0.9253756423339231,0.19611982670505387,1.5893607992414307,0.5213121902241625,-0.8763647023914961,song,happy,strong,1,1st,,M,1,2
799,-0.02343657224430549,0.23210127738954173,0.7661821129561973,-0.09280291146354318,0.37288095740380395,1.0974572075790845,0.11654976407376962,-0.5768472196627201,0.1526311327334532,-0.2690193203508881,0.4806524442195972,-0.11292372346132253,-0.723531782158269,-1.0676712083741873,0.009504039594899882,1.5893607992414307,0.7453177243913903,-0.24237884323777495,,happy,normal,0,1st,,M,1,2
800,1.2970056438027457,0.4488399445351222,-0.9444539132563008,0.5470398799005264,-0.08234907447181204,-1.0864538516615585,0.20985215862924977,0.37479076093417785,-0.24037832808459267,-0.2298213426323891,0.5272579908421152,-0.47041362832390726,-0.7174343925015368,-0.13123326194174134,0.6782028881675757,-0.8432938073378378,-1.1520425836668402,1.5302163435928176,speech,fearful,strong,0,1st,7.0,M,1,2
801,2.5175021452790523,1.3936681540807565,-1.6603107465066431,1.2790408734285696,-0.18580903654504094,1.8989827471056029,0.1689822296167818,-0.6266155208366756,-0.22095066488240053,-0.686504796128358,0.7869587565459246,-0.374005816308414,-0.6009682838532011,-0.3779403116955501,0.8431726675920624,-0.8432938073378378,0.13181003006771594,1.1350910025103766,speech,angry,strong,0,2nd,,M,1,2
802,0.6454665261377722,0.6192501852607248,-0.6332156584697487,1.717450474134122,0.4004362456855689,0.7414178223923777,-0.2365480439690629,-0.8712076808690038,-1.3512861967846042,1.4881415575039725,-0.603371542124668,-0.12693393964412225,0.8165758667975306,0.5881594851900162,0.3706648749762004,-0.8432938073378378,-0.9832025914960197,0.6940631504738335,speech,fearful,strong,0,1st,13.0,M,1,2
803,2.0460696109803225,2.0409419742780215,-1.2248687641048683,-1.3303290365322815,-2.6017081059074805,0.2862993818060845,-2.1727077340648315,3.6915127252405284,2.397222985153204,0.8926909842679213,0.5669980620348226,-0.017067749104224678,-1.1689633130188886,0.3573763842128547,0.9575045563564643,-0.8432938073378378,0.4109811062313495,-0.07992992929142617,speech,angry,strong,0,2nd,,M,1,2
804,-0.5550918768792373,0.8484013826609473,1.067685709702059,-1.9723139427904774,0.20770531633666006,-1.0864538516615585,0.1752276159016712,3.4930244155890717,3.137204489538101,0.29481668570590364,1.4302754298513882,-0.47041362832390726,-1.5829634329698647,-0.6918780004859704,0.8750082798545494,1.5893607992414307,0.4109811062313495,-2.2972707951976874,,happy,normal,0,1st,,M,1,2
805,0.4588059696194601,0.8582629016770966,-0.8780219018387764,0.9554902000074361,-1.0386650064222576,1.3636674616150484,-0.2388673105836015,-0.09188944652042064,-0.7251466581898574,1.4145401049100983,-0.15025647471029818,-0.3188781073208591,0.4674408296192702,0.4373064668226142,-0.9540378988396314,1.5893607992414307,-1.6535475109069007,-0.4397484220580934,speech,surprised,strong,1,2nd,,M,1,2
807,-0.9258535930247986,0.7371862593102432,1.9703047289575388,-0.06714805992117558,-0.682723857281572,0.22869376738071293,-1.1247719244340388,-0.5062892266932093,-1.6015793171003294,1.508432684481827,-1.9083028659336483,4.598515149247058,0.5072863558906751,-0.25992760225534955,-1.7281160988837938,0.37303349595179647,-0.9280370494996132,-1.0326406482163657,speech,calm,strong,0,2nd,17.0,M,1,2
810,-1.017973917169569,-0.11829423868741011,1.1256447566171814,0.15955979842381354,0.42575321564250707,0.6036757916815689,0.3124397328179502,-0.3483504201965558,-0.1360650129971247,0.6922283991943189,-1.079289345005685,0.07120929496206645,0.0995077020978425,-0.12425225323418955,-0.6882129422604161,1.5893607992414307,-0.9280370494996132,-1.1146268840459352,speech,surprised,normal,1,2nd,19.0,M,1,2
813,0.005454953333026009,0.5034369650274225,1.4843499994925273,-0.522720717933795,0.5615890851673461,-1.0864538516615585,0.5541634455133566,-0.004750289648954825,0.79685228903017,-0.12938722485085394,0.20733895284282328,-0.47041362832390726,-0.7052697723523711,-0.7723023909855917,-0.39325809210035784,-0.8432938073378378,1.5811592697914916,-1.1175664702225787,,sad,strong,0,1st,23.0,M,1,2
816,-0.9436290639209197,0.020124124278832683,1.1328529502799818,1.2859475904446218,0.4778979341207985,0.5807523538418516,-0.009793215921381028,-0.7156340771584163,-1.5214234675806482,1.705289002778681,-1.0671302421792683,-0.212532415066287,1.2416828302925071,-0.3360115467772393,-0.557195118398951,1.5893607992414307,-1.3743764347432672,-0.677228503994193,speech,surprised,strong,0,2nd,19.0,M,1,2
817,-0.5268153442820327,-0.05787965724068373,0.857794142366513,-0.32059044797565717,0.9943395288040205,0.7469942881531999,0.3215979819624674,-0.6003749926369761,0.42691172025305296,-0.2290665031612451,1.051579120497113,-0.26958980388745557,-1.2217202496264234,-1.2479470556231436,0.13670313859000963,0.37303349595179647,1.3036598767186574,-0.6978325195484704,song,calm,strong,0,2nd,13.0,M,1,2
819,-1.1121039958545926,-0.4974652960342769,0.211609718816177,-0.6367103601687399,0.6924757387724481,-1.0864538516615585,0.16873668782523277,-0.42194409614863865,-0.14627204631674146,-0.4735499207123995,0.9112332020359412,-0.47041362832390726,-0.8162396312463132,-0.39966218474522003,0.20965627015057867,-0.8432938073378378,-0.9280370494996132,0.3707512752144864,speech,disgust,normal,0,2nd,7.0,M,1,2
820,-1.575734417011692,-0.7358187396868168,0.837325088021105,0.46340810905778895,0.8209724104130061,-1.0864538516615585,0.21970484109394037,-0.4150335466873782,-0.49972633360784136,0.5667543296785832,-0.6084947737896246,-0.47041362832390726,-0.03434585877835759,0.5762992037419411,0.12633179511449133,-0.8432938073378378,-0.9280370494996132,-0.3800700423826253,speech,sad,normal,0,1st,,M,1,2
821,-1.3137079576435589,-0.63884937768991,1.7016667102334329,2.219586635503555,1.2262979002452472,-1.0864538516615585,0.31757047838430263,-0.6268878216313942,-2.207634481209932,1.882433469781714,-2.4672850117875633,-0.47041362832390726,1.7716567309580493,0.3815491050523532,-0.3457832355472218,-0.8432938073378378,-1.4295419767396738,0.1310266015968687,speech,disgust,normal,0,2nd,13.0,M,1,2
823,2.037883637481,2.962874073376519,0.015319823283642375,-2.2760161400037786,-2.098716018860501,-0.7339203125864906,-1.157517638370642,1.9268558171373102,1.4265841984341543,0.8384248113665318,0.09505026933615957,0.870098108722053,-0.862790416750825,-0.24415127580067694,0.172648400279308,-0.8432938073378378,1.246822651631451,-0.15049608158520697,song,angry,strong,0,2nd,17.0,M,1,2
824,1.366892717551717,2.45079622716893,0.2421350091894728,-1.7398728016489495,-2.305657055257799,1.0794025557321254,-2.1613460564244633,2.594634743548434,2.1711326212019157,0.3901672080314498,0.06993982871370068,-0.04926259352611115,-0.7044169065024221,-0.47460529798853707,0.06919801200563808,-0.8432938073378378,0.07497280498050787,-0.3370368545298942,,fearful,strong,0,1st,,M,1,2
825,0.262483655081347,0.7897001034019008,1.2312238873614152,0.810304215008222,-0.3984437899318902,0.9540352309762652,-0.7030230330184891,-0.5107779609017223,-1.9372133564925076,1.6491296730977347,-1.6252911226796505,-0.2117381261905335,1.577527722307945,0.8806778883082576,-0.13532873818101032,1.5893607992414307,-1.0400398165832263,1.4579608490584706,speech,happy,normal,0,1st,17.0,M,1,2
826,0.2229044833010901,0.13838456680480937,-0.2856779420589116,-0.8789768809849439,0.10520576979423346,-1.0864538516615585,0.1687364820492688,0.36756949476202183,0.41694011890581567,-0.8506657819036388,0.2635947880995793,-0.47041362832390726,0.2688083039856767,-0.08193566491945378,0.34385822019711676,1.5893607992414307,-0.9832025914960197,0.2169460903089747,speech,happy,normal,0,1st,,M,1,2
827,1.370674410792292,1.9246259492812798,-0.27901096876451636,-1.791020291190182,-2.7059470232527065,1.4661263125955304,-2.7764547614475386,3.0807690398747005,2.263375985659156,-0.46753192365103957,-1.1619207566011316,0.7702399165989009,1.407699837710663,-0.8043754790787031,0.16066471524168074,-0.8432938073378378,0.6333149573077764,1.04283080363031,song,angry,strong,0,2nd,,M,1,2
828,1.1865160860201363,2.1438763985821594,0.6346197885765056,-1.9958203097025113,-1.407101580576858,-0.6448243874207217,-1.522368967309191,1.0564342073480042,1.3938110996664808,0.7952656832740157,0.2026436037928992,-0.002594627453044805,-0.6886470314564227,0.5684987529382849,-1.3862774368976118,-0.8432938073378378,0.7453177243913903,-0.14096420881229216,song,fearful,strong,0,1st,,M,1,2
829,1.1034802235493344,1.2267454909341056,-0.17673916760632055,-1.6588798524539603,-2.0346280133811168,-1.0864538516615585,0.16879686525651957,1.5741587688407637,1.1530716020077136,-0.5510652704870738,-0.1771133663996251,-0.47041362832390726,0.3672422991981774,-0.8764478718427688,0.20573450903576915,-0.8432938073378378,0.8573204914750042,0.3482303333870111,song,angry,normal,1,2nd,3.0,M,1,2
830,0.23816248689557112,1.2064819882185018,1.1775645997057405,-1.9234166222713647,-1.4639862966007184,-0.007397507168158873,-1.617714234556615,0.7896422705551144,0.8755663683243347,-0.22215505726196816,-0.1887919953358083,0.01777723067730354,-0.030181763658942994,-0.21450445222807477,-0.9112027486901775,-0.8432938073378378,1.4139909607114705,-0.825943023234459,song,fearful,normal,1,1st,17.0,M,1,2
831,1.0761978495208648,1.0512065519549452,-0.7973115969920678,-0.587898169035059,-1.273591902426685,0.7852548555588296,-1.8763762600076528,0.10521661028693777,0.6040085827490803,-0.2638387952677864,-0.09035501225662408,-0.31307652652571083,-0.07585343437563238,0.4113611506838121,-0.4463765891751771,1.5893607992414307,0.3541438811441429,1.083293896978986,speech,happy,strong,1,1st,3.0,M,1,2
833,1.5866388407328142,2.035463576768573,0.35897283144960945,-1.8244774462627926,-2.178234752944363,0.011071466859473677,-2.0507440426775263,1.4170516339171213,1.439625252429425,0.7170836999888704,0.03925513365016267,0.7397171895276556,-0.8568184987060377,-0.37760470145971947,-0.07083833048374892,-0.8432938073378378,1.6931620368751055,-1.128020263360541,song,angry,normal,1,2nd,,M,1,2
835,-1.0843188147141636,-0.6649696704431325,-0.3110360588651866,-2.2322242059210806,-0.2823432921324663,-1.0864538516615585,0.19149146877075643,2.5786978224133605,2.3111803947031353,-1.210316620557544,0.17911637091908233,-0.47041362832390726,0.7425928038556717,-1.0547792438089625,-0.5569309760529432,0.37303349595179647,1.4708281857986785,-1.704760696419616,song,calm,normal,1,2nd,7.0,M,1,2
836,-0.5841682549651077,0.017523123980042993,0.7522173195982647,-0.25691580864634544,0.47816549406045844,0.8575420990566417,-0.09604967965690504,-0.5607571427726795,0.135838681789441,-0.022988905951005927,0.3286077017725665,0.26317430612083814,-0.7985635483821698,-0.8418604057377617,0.31008904709678076,0.37303349595179647,0.4109811062313495,-0.8829142267580291,song,neutral,normal,1,1st,,M,1,2
838,-0.5591956313107768,0.22165177045787693,1.0012725467550765,0.8184497931014049,0.8316354528364805,0.43533045882796045,-0.13550004820722614,-0.9569655841892106,-0.8085706081000184,1.320251810135678,-0.9498836739768786,0.636987422051421,0.13154942471571845,0.42739377597507755,0.16759377368263506,-0.8432938073378378,-0.6488659733359788,-0.34867084680770966,speech,disgust,strong,1,2nd,,M,1,2
840,-0.4317393930743669,0.9044480859018711,-0.843315712969244,0.6675533990614471,-0.29037491767075263,1.7156983881174117,0.16902993237482888,-0.42417129489806005,-0.24233811415758436,1.0340973765922639,-1.8800066562246276,2.4847129208625547,0.37008111558780094,2.008648363313234,1.9190227260884611,-0.8432938073378378,0.5213121902241625,0.2678076701907299,speech,disgust,strong,1,2nd,,M,1,2
841,-0.6813038139330672,-0.11680308519369725,0.7228387086266865,-0.8311847673717814,0.5354751302583947,-1.0864538516615585,-0.19398154758758226,-0.43066133545293017,0.610397729873946,-0.6046064097776563,0.6229560203088418,-0.47041362832390726,-0.5102318029914489,-1.0693898383153273,0.27407152760450454,0.37303349595179647,1.5811592697914916,-1.1287521434575722,song,calm,normal,1,2nd,,M,1,2
842,-0.5633158336998184,-0.30263439060556097,-0.06847278349059802,0.12249402111141863,0.45942095290119295,0.9008954446914852,0.20045200332366886,-0.5609518969872948,0.03321517467275803,0.2845866116983367,-0.31763472935486536,0.5147176719275396,-0.47532523252369513,-0.9903230504772983,0.4005549009709093,0.37303349595179647,0.3541438811441429,-0.5931898493618519,song,neutral,normal,1,1st,,M,1,2
844,-0.31835700830707964,-0.811409820506869,0.41875094810331925,1.026109309913205,1.7326503305730159,-1.0864538516615585,0.31140703035026523,-0.8772752896646511,-0.8058300217605556,0.667220676561134,0.8300448950320054,-0.47041362832390726,-0.6556366107373989,-0.3482856934492268,1.035763635139941,1.5893607992414307,-1.2623736676596533,-1.467626379550485,speech,happy,normal,1,1st,,M,1,2
846,0.7644209427720554,1.0540597392171187,0.09350558706578192,-0.09337891910000964,0.2881907168331245,0.6064792611675023,0.13681965191975068,-0.6916816996213047,-0.09624977007124087,-0.0014870067684724887,-0.39372757288715,-0.1958750663106267,-0.17743317339150674,-0.5289504188143827,-0.22197388131438964,-0.8432938073378378,0.91248603347141,-0.3611288863861644,,fearful,normal,0,1st,,M,1,2
852,1.0473103040163219,-0.4780955439169041,-1.8930885883688797,0.550964895731456,0.293011787775115,0.8375048380388334,0.1116313007125217,-0.5319146196956077,0.18623097290732887,-0.7042461892649987,0.7507961542574737,-0.44809622736219196,-0.44306915921477297,-0.6490378860296339,1.8145228828868532,-0.8432938073378378,0.8573204914750042,-0.08568897457509467,song,fearful,strong,1,1st,,F,1,2
855,-0.9083802694530434,-1.7453448982314728,0.6089877919533822,-0.13298033627487063,1.1808109252830132,-1.0864538516615585,0.34700777559108825,-0.524500778913218,-0.024429294873100565,-0.8190587267704807,1.3260959002504824,-0.47041362832390726,-0.9846791016384503,-0.07245304496523167,-0.4835398877522946,-0.8432938073378378,-0.2593638131795322,-0.4413731203663892,speech,disgust,strong,1,2nd,6.0,F,1,2
856,0.5687942816999467,0.27932255774299086,0.1037814654748786,-0.49978222288984697,-1.4742549438892558,0.3459943244442387,-1.064689600523523,0.3313887194044645,-0.325144919334357,0.02507813264835614,0.4758767357011666,-0.4404405375577136,-0.658859730580285,-0.06174921489555738,-0.32898409758563296,-0.8432938073378378,-0.3696948971723453,0.08339279289527683,speech,sad,strong,1,1st,12.0,F,1,2
857,-0.4992958277302136,-1.9846261657430742,-1.3121079483495557,0.06245532337231796,0.6262000413944095,1.1609898335381417,0.17158471149907586,-0.7830364652905978,0.023157216499821238,-0.9179223422687135,1.2768435399296612,-0.466741991910523,-0.7647245105172178,-0.9496625279322177,-0.16038459369902586,0.37303349595179647,0.9676515754678173,-0.47332456500695935,song,neutral,normal,1,1st,6.0,F,1,2
858,0.04504266503760049,-1.4193718401871502,-0.6871603658221948,0.1732133925609062,0.6578525516253362,1.4115955474777069,0.35721649296684466,-0.7201131076338771,0.10996442413604,-0.5423499642272189,1.281322633655959,-0.41978482081574126,-1.0590913046324455,-0.9424283383792756,-0.40446787052393895,0.37303349595179647,1.246822651631451,-0.304833170938692,song,calm,normal,1,2nd,,F,1,2
859,0.26985278427155973,-1.2736393827842156,-1.075371158348276,0.2293851425967884,1.0976055055680582,1.0223954963665325,0.23476256798055004,-0.6788762939647346,0.25577524643982574,-0.8327718457663288,1.4868510200613647,-0.446512547259469,-1.0568142947453236,0.12816506648008344,-0.1913764177956215,0.37303349595179647,0.13181003006771594,-0.2069788195829554,,neutral,normal,1,1st,,F,1,2
860,-0.9556524655435309,-2.011400575437767,-0.9367133464663684,-0.39718013348767406,-0.09082532155897,1.1996427998824928,-0.224201449224456,-0.38135544039275954,0.4380581088192369,-1.511231497717765,0.643148124874526,-0.46479018630137464,0.8369230281693034,-1.125114024368468,0.4931058985516811,0.37303349595179647,2.194666964115166,-0.34194320481104634,song,calm,normal,1,2nd,,F,1,2
861,0.3269779866538003,-0.14961451454250602,0.1046938853141529,-0.3941755150195889,-1.035772912114851,0.7560175934694598,-1.9515631605022372,-0.5533750878702962,-0.5242272452947866,-0.47939962370868455,-0.335633146649376,-0.4672149736958964,0.4798601483998773,-0.6541375392638815,0.24656031228122244,-0.8432938073378378,0.7453177243913903,1.0302195923207698,speech,disgust,strong,1,2nd,12.0,F,1,2
862,0.2934440376942754,0.24963443591491294,-1.7783248671936356,0.6483761834933138,-0.5316978991436989,2.1971295426008504,0.16873644711601815,-0.460750622315337,-0.04883456092550272,-0.3370842738060876,0.883481837938001,-0.37201608488095567,-0.9902989980686993,0.4420710686923273,-1.4331089815904243,-0.8432938073378378,0.18697557206412174,2.459801207182037,speech,sad,strong,1,1st,,F,1,2
864,0.11138756258219412,-0.9413647889819614,-0.30294160242427226,-0.6989556626555786,-0.4759922278514254,-1.0864538516615585,0.17300258983280578,1.0418176430733366,0.9922063564471603,-1.0543492173241804,0.634955666388852,-0.47041362832390726,0.2484127781582501,-0.4838743647593581,0.693030983855051,-0.8432938073378378,1.0796543425514311,0.1602198304015965,song,fearful,normal,1,1st,,F,1,2
865,0.3744842866174466,-0.43171511094092335,-0.46660671876278437,-0.9183149722047048,-0.19524577335066426,-1.0864538516615585,0.16877934965100508,0.529558976218286,0.4977670461888511,-1.382569776252375,0.59816196879799,-0.47041362832390726,0.6908655732576704,-0.2234417727415466,0.45047717793178427,-0.8432938073378378,0.5213121902241625,0.003890930009834357,song,angry,normal,1,2nd,,F,1,2
867,1.004196183167358,0.0972581409824133,-0.6830071630377743,0.2550826644821351,0.458939089873702,-1.0864538516615585,1.4437748645164192,-0.048033014984830806,0.39812467696211334,-0.4552411257710446,0.8675004012299912,-0.47041362832390726,-0.838935836604282,0.26424612958568844,1.1430478728610232,-0.8432938073378378,0.8573204914750042,-0.05764483598764943,song,angry,normal,1,2nd,,F,1,2
869,-0.08636865003615099,-0.8777374577048223,0.7657747551949032,-0.22472191485617696,1.0851848999060145,-1.0864538516615585,2.28853276390867,-0.5966255568623089,-0.21724356793715913,-0.8822579341066286,0.7617898344254406,-0.47041362832390726,-0.4453335485059764,1.5492863319209134,1.4422305481819673,1.5893607992414307,-0.5385348893431657,0.04512269684690534,speech,happy,normal,0,1st,2.0,F,1,2
870,0.8356473917128892,-0.041425858918594176,-0.6030688761579392,-1.0387218831928735,-0.2195306998700978,-1.0864538516615585,0.6527189314132847,2.4970330202814317,2.3860550208137288,-1.130499676787066,1.2150172368036385,-0.47041362832390726,-0.1187305471282759,-0.9619240295879853,0.11920866802219529,-0.8432938073378378,0.8004832663877961,0.41803653974759675,song,fearful,strong,0,1st,16.0,F,1,2
871,1.7167439432802352,0.3285198630584182,-1.051359745529058,0.15951420292571383,-0.010525327967383697,-1.0864538516615585,0.19057327807174473,-0.10991326333229363,0.35712750713957286,-0.2589480897697535,0.5187567163884614,-0.47041362832390726,-0.7155028920735709,-0.6320096444638112,0.8438681373889378,-0.8432938073378378,0.7453177243913903,0.6752683718315802,song,angry,strong,0,2nd,,F,1,2
872,0.9131143311854021,-0.32315120111549656,-0.9463672253475949,-0.40072096779802285,-1.4206991555216553,1.3573570181244061,-0.8953337742342521,-0.2006220889450193,-0.032219760137005275,-1.3366321603986575,-0.30817419004154994,-0.29347794811808636,1.9698034132434767,-0.8713657915268304,0.4458389757361865,-0.8432938073378378,0.6884804993041823,1.1520892675406376,song,fearful,strong,0,1st,2.0,F,1,2
873,1.0050943825429033,0.10010527575746586,0.03340743107553073,-0.3460026073886024,-0.1606840363493508,-1.0864538516615585,0.24620634750049755,0.09540528502370597,0.18147040484261465,-0.8152055317686607,0.8795438032509664,-0.47041362832390726,-0.5198903634774963,-0.18752281622172584,0.8919578596515322,-0.8432938073378378,0.3541438811441429,0.8377951381591433,song,angry,strong,0,2nd,,F,1,2
874,-0.11266136511760672,-0.2411545714255018,0.313043724691936,1.6911594169872455,0.9427467338604177,0.661548248172487,2.590781928807582,-0.8651543539004943,-1.8391693817171555,0.11463226327253039,-0.511733138373237,-0.14928415795902242,-0.053034404686994795,0.6175521085127333,0.6352345281236002,1.5893607992414307,-0.5937004313395723,1.203695881097115,speech,happy,normal,0,1st,16.0,F,1,2
875,-0.7632010371550836,-0.42419523194211084,0.3635841674669876,1.3837990428142648,0.8543909885526875,-1.0864538516615585,0.34583926127284537,-0.7988698777221097,-1.2633901034329904,1.0780210371186356,-0.7373038493925544,-0.47041362832390726,0.029423956394798948,-0.4523403467527818,-1.5157382359811782,-0.8432938073378378,-0.6488659733359788,1.0057105155230017,speech,disgust,normal,0,2nd,,F,1,2
